date	revenue
03.06.2013	1270400.00
04.06.2013	439050.00
05.06.2013	379890.00
06.06.2013	65450.00
07.06.2013	224650.00
08.06.2013	70600.00
10.06.2013	149600.00
11.06.2013	943410.00
13.06.2013	1717487.60
14.06.2013	1606550.00
15.06.2013	127000.00
17.06.2013	1147722.80
18.06.2013	1239480.00
19.06.2013	1339400.00
20.06.2013	802500.00
21.06.2013	1172099.60
22.06.2013	131600.00
24.06.2013	1832180.00
25.06.2013	758350.00
26.06.2013	381874.80
27.06.2013	1530900.00
28.06.2013	1121300.00
