date	revenue
01.03.2013	1091800.00
04.03.2013	1226800.00
05.03.2013	852600.00
06.03.2013	1928775.90
07.03.2013	1068836.00
11.03.2013	1052000.00
12.03.2013	455965.00
13.03.2013	369878.00
14.03.2013	973700.00
15.03.2013	1538150.00
16.03.2013	161300.00
18.03.2013	1452600.00
19.03.2013	636950.00
20.03.2013	1322800.00
21.03.2013	589013.60
22.03.2013	1985677.40
23.03.2013	109270.00
25.03.2013	1572000.00
26.03.2013	684000.00
27.03.2013	1345500.00
28.03.2013	530250.00
29.03.2013	709500.00
