date	revenue
06.01.2015	-27350.00
12.01.2015	12915.10
13.01.2015	412300.00
14.01.2015	1289191.82
15.01.2015	2749350.00
16.01.2015	2941300.00
17.01.2015	126050.00
19.01.2015	2877750.00
20.01.2015	1924250.00
21.01.2015	2064568.00
22.01.2015	2231800.00
23.01.2015	2530200.00
24.01.2015	220100.00
26.01.2015	1713700.00
27.01.2015	1689673.04
28.01.2015	1910900.00
29.01.2015	2946350.00
30.01.2015	3148800.00
