date	revenue
05.01.2014	341150.00
09.01.2014	83700.00
10.01.2014	1404550.00
11.01.2014	229400.00
13.01.2014	1145550.00
14.01.2014	2026400.00
15.01.2014	1654850.00
16.01.2014	1453300.00
17.01.2014	1507697.20
18.01.2014	126650.00
20.01.2014	1545150.00
21.01.2014	2215550.00
22.01.2014	2675000.00
23.01.2014	2294350.00
24.01.2014	2748500.00
25.01.2014	336700.00
27.01.2014	1439850.00
28.01.2014	1297800.00
29.01.2014	1448101.60
30.01.2014	1329085.00
31.01.2014	2983950.00
