date	revenue
06.05.2013	349100.00
07.05.2013	816500.00
08.05.2013	835000.00
13.05.2013	378200.00
15.05.2013	1319050.00
16.05.2013	954050.00
17.05.2013	2306450.00
18.05.2013	184310.00
20.05.2013	1003059.90
21.05.2013	697600.00
22.05.2013	1331950.00
23.05.2013	1335480.00
24.05.2013	2158750.00
25.05.2013	227000.00
27.05.2013	1286824.60
28.05.2013	1323850.00
29.05.2013	1023850.00
30.05.2013	786530.00
31.05.2013	1695450.00
