date	revenue
05.05.2015	708000.00
06.05.2015	885000.00
07.05.2015	144800.00
08.05.2015	780860.00
12.05.2015	535950.00
13.05.2015	1582500.00
14.05.2015	110050.00
15.05.2015	1529050.00
16.05.2015	127100.00
18.05.2015	2085950.00
19.05.2015	900000.00
20.05.2015	2567000.00
21.05.2015	662450.00
22.05.2015	654200.00
23.05.2015	75900.00
25.05.2015	2797150.00
26.05.2015	1083450.00
27.05.2015	1059700.00
28.05.2015	2408850.00
29.05.2015	2693596.00
