date	revenue
02.06.2014	791950.00
03.06.2014	369200.00
04.06.2014	937200.00
05.06.2014	1911650.00
06.06.2014	1034500.00
07.06.2014	196800.00
09.06.2014	1054200.00
10.06.2014	1118650.00
11.06.2014	2255700.00
16.06.2014	1263650.00
17.06.2014	2329480.50
18.06.2014	463100.00
19.06.2014	1008500.00
20.06.2014	1827100.00
21.06.2014	186300.00
23.06.2014	1350200.00
24.06.2014	1499200.00
25.06.2014	1595447.30
26.06.2014	2543550.00
27.06.2014	2766350.00
30.06.2014	180900.00
