date	revenue
03.03.2014	1421600.00
04.03.2014	2251250.00
05.03.2014	1496200.00
06.03.2014	3515710.00
07.03.2014	1249500.00
11.03.2014	1551700.00
12.03.2014	2388900.00
13.03.2014	1073479.96
14.03.2014	1616800.00
15.03.2014	380100.00
17.03.2014	752150.00
18.03.2014	976350.00
19.03.2014	791900.00
20.03.2014	1677400.00
21.03.2014	2575550.00
22.03.2014	205200.00
24.03.2014	1949900.00
25.03.2014	1411250.00
26.03.2014	1715935.70
27.03.2014	2311930.02
28.03.2014	1282650.00
31.03.2014	395450.00
