date	revenue
02.02.2015	2305450.00
03.02.2015	1699100.00
04.02.2015	3720400.00
05.02.2015	1676100.00
06.02.2015	1761300.00
07.02.2015	277050.00
09.02.2015	2193500.00
10.02.2015	1092300.00
11.02.2015	2358300.00
12.02.2015	2467727.00
13.02.2015	2285900.00
14.02.2015	29100.00
16.02.2015	1509150.00
17.02.2015	1819680.00
18.02.2015	716710.00
19.02.2015	1367300.00
20.02.2015	1650550.00
21.02.2015	161300.00
24.02.2015	2030845.00
25.02.2015	880050.00
26.02.2015	1119200.00
27.02.2015	3437050.00
