date	revenue
05.01.2013	136550.00
09.01.2013	70450.00
10.01.2013	572900.00
11.01.2013	1201250.00
12.01.2013	112000.00
14.01.2013	487860.00
15.01.2013	621200.00
16.01.2013	1305850.00
17.01.2013	1163221.03
18.01.2013	1715000.00
19.01.2013	351350.00
21.01.2013	870050.00
22.01.2013	1069550.00
23.01.2013	2468100.00
24.01.2013	1829380.00
25.01.2013	2530715.00
28.01.2013	1151050.00
29.01.2013	2196629.60
30.01.2013	1653750.00
31.01.2013	1535350.00
