date	revenue
05.05.2014	929225.00
06.05.2014	2136800.00
07.05.2014	1639800.00
08.05.2014	2326450.00
12.05.2014	209900.00
13.05.2014	1962050.00
14.05.2014	1194200.00
15.05.2014	1091700.00
16.05.2014	994750.00
17.05.2014	97300.00
19.05.2014	2077550.00
20.05.2014	1420450.00
21.05.2014	1887650.00
22.05.2014	1443100.00
23.05.2014	782300.00
24.05.2014	190050.00
26.05.2014	1102800.00
27.05.2014	1915547.00
28.05.2014	1456650.00
29.05.2014	2205550.00
30.05.2014	2191800.00
